"YEAR","MONTH","DAY","AVG_TSFC_F","MAX_TSFC_F","MIN_TSFC_F","AVG_TDEW_F","MAX_TDEW_F","MIN_TDEW_F","AVG_RH_PCT","MAX_RH_PCT","MIN_RH_PCT","AVG_CLDCOV_PCT","MAX_CLDCOV_PCT","MIN_CLDCOV_PCT","AVG_TAPP_F","MAX_TAPP_F","MIN_TAPP_F","TOT_PCPPREVHR_IN","AVG_SPD_MPH","MAX_SPD_MPH","MIN_SPD_MPH","AVG_TSFC_F_DIFF1","MAX_TSFC_F_DIFF1","MIN_TSFC_F_DIFF1","AVG_TDEW_F_DIFF1","MAX_TDEW_F_DIFF1","MIN_TDEW_F_DIFF1","AVG_RH_PCT_DIFF1","MAX_RH_PCT_DIFF1","MIN_RH_PCT_DIFF1","AVG_CLDCOV_PCT_DIFF1","MAX_CLDCOV_PCT_DIFF1","MIN_CLDCOV_PCT_DIFF1","AVG_TAPP_F_DIFF1","MAX_TAPP_F_DIFF1","MIN_TAPP_F_DIFF1","TOT_PCPPREVHR_IN_DIFF1","AVG_SPD_MPH_DIFF1","MAX_SPD_MPH_DIFF1","MIN_SPD_MPH_DIFF1","AVG_TSFC_F_DIFF2","MAX_TSFC_F_DIFF2","MIN_TSFC_F_DIFF2","AVG_TDEW_F_DIFF2","MAX_TDEW_F_DIFF2","MIN_TDEW_F_DIFF2","AVG_RH_PCT_DIFF2","MAX_RH_PCT_DIFF2","MIN_RH_PCT_DIFF2","AVG_CLDCOV_PCT_DIFF2","MAX_CLDCOV_PCT_DIFF2","MIN_CLDCOV_PCT_DIFF2","AVG_TAPP_F_DIFF2","MAX_TAPP_F_DIFF2","MIN_TAPP_F_DIFF2","TOT_PCPPREVHR_IN_DIFF2","AVG_SPD_MPH_DIFF2","MAX_SPD_MPH_DIFF2","MIN_SPD_MPH_DIFF2"
2005,1,5,28.48,32,26.6,25.6,28.3,24.7,89,93,80,100,100,100,15.38,21.6,12.3,0.78,20,23,15,-6.37,-5.4,-5.4,-4.05,-3.6,-1.8,8,7,11,4,0,20,-10.97,-8.2,-8.5,0.58,8,2,9,-7.87,-5.4,-9,-7.05,-7.2,-5.4,2,0,-1,1,0,2,-12.92,-10.1,-13.5,0.01,8,7,10
2005,1,6,24.13,28.4,15.8,19.71,24.7,12.7,82,93,74,100,100,100,14.12,22.5,3.4,0.21,10,20,3,-4.35,-3.6,-10.8,-5.89,-3.6,-12,-7,0,-6,0,0,0,-1.26,0.9,-8.9,-0.57,-10,-3,-12,-10.72,-9,-16.2,-9.94,-7.2,-13.8,1,7,5,4,0,20,-12.23,-7.3,-17.4,0.01,-2,-1,-3
2005,1,7,22.33,28.4,12.2,17.43,21.1,10.5,80,92,74,99,100,97,13.49,23.2,2,0.01,7,13,5,-1.8,0,-3.6,-2.28,-3.6,-2.2,-2,-1,0,-1,0,-3,-0.63,0.7,-1.4,-0.2,-3,-7,2,-6.15,-3.6,-14.4,-8.17,-7.2,-14.2,-9,-1,-6,-1,0,-3,-1.89,1.6,-10.3,-0.77,-13,-10,-10
2005,1,8,26.98,28.4,24.8,21.7,24.7,19.3,80,93,69,84,100,51,20.24,24.6,16.8,0.05,6,10,3,4.65,0,12.6,4.27,3.6,8.8,0,1,-5,-15,0,-46,6.75,1.4,14.8,0.04,-1,-3,-2,2.85,0,9,1.99,0,6.6,-2,0,-5,-16,0,-49,6.12,2.1,13.4,-0.16,-4,-10,0
2005,1,9,32.6,35.6,29.2,29.13,31.9,26.1,87,93,80,91,100,60,23.79,27.5,20.1,0.01,11,17,8,5.62,7.2,4.4,7.43,7.2,6.8,7,0,11,7,0,9,3.55,2.9,3.3,-0.04,5,7,5,10.27,7.2,17,11.7,10.8,15.6,7,1,6,-8,0,-37,10.3,4.3,18.1,0,4,4,3
2005,1,10,33.28,33.8,32,26.8,28.3,24.7,77,80,69,90,100,70,26.42,30.8,23.9,0.08,8,15,3,0.68,-1.8,2.8,-2.33,-3.6,-1.4,-10,-13,-11,-1,0,10,2.63,3.3,3.8,0.07,-3,-2,-5,6.3,5.4,7.2,5.1,3.6,5.4,-3,-13,0,6,0,19,6.18,6.2,7.1,0.03,2,5,0
2005,1,11,35.08,35.6,33.8,32.8,33.7,30.1,91,93,86,100,100,100,27.45,29.2,25.3,0.33,10,13,8,1.8,1.8,1.8,6,5.4,5.4,14,13,17,10,0,30,1.03,-1.6,1.4,0.25,2,-2,5,2.48,0,4.6,3.67,1.8,4,4,0,6,9,0,40,3.66,1.7,5.2,0.32,-1,-4,0
2005,1,12,48.88,62.6,35.6,45.76,55.3,33.7,89,100,77,99,100,99,44.83,60.3,29.9,0.89,12,22,3,13.8,27,1.8,12.96,21.6,3.6,-2,7,-9,-1,0,-1,17.38,31.1,4.6,0.56,2,9,-5,15.6,28.8,3.6,18.96,27,9,12,20,8,9,0,29,18.41,29.5,6,0.81,4,7,0
2005,1,13,34.25,51.8,19.4,29.25,51.6,9.4,81,100,53,93,100,45,25.42,49.9,3.6,1.19,12,20,6,-14.63,-10.8,-16.2,-16.51,-3.7,-24.3,-8,0,-24,-6,0,-54,-19.41,-10.4,-26.3,0.3,0,-2,3,-0.83,16.2,-14.4,-3.55,17.9,-20.7,-10,7,-33,-7,0,-55,-2.03,20.7,-21.7,0.86,2,7,-2
2005,1,14,10.48,17.6,5,-2.38,4.6,-6.2,51,61,40,20,61,7,-3.5,2.9,-12.3,0,11,18,7,-23.77,-34.2,-14.4,-31.63,-47,-15.6,-30,-39,-13,-73,-39,-38,-28.92,-47,-15.9,-1.19,-1,-2,1,-38.4,-45,-30.6,-48.14,-50.7,-39.9,-38,-39,-37,-79,-39,-92,-48.33,-57.4,-42.2,-0.89,-1,-4,4
2005,1,15,10.4,15.8,6.8,-4.54,-0.8,-7.9,46,61,34,61,100,15,-1.21,5.1,-6.9,0,7,10,6,-0.08,-1.8,1.8,-2.16,-5.4,-1.7,-5,0,-6,41,39,8,2.29,2.2,5.4,0,-4,-8,-1,-23.85,-36,-12.6,-33.79,-52.4,-17.3,-35,-39,-19,-32,0,-30,-26.63,-44.8,-10.5,-1.19,-5,-10,0
2005,1,16,9.65,15.8,5,-4.66,0.6,-9.5,48,66,31,49,100,0,-5.18,2,-11.6,0,12,14,8,-0.75,0,-1.8,-0.12,1.4,-1.6,2,5,-3,-12,0,-15,-3.97,-3.1,-4.7,0,5,4,2,-0.83,-1.8,0,-2.28,-4,-3.3,-3,5,-9,29,39,-7,-1.68,-0.9,0.7,0,1,-4,1
2005,1,17,6.65,12.2,3.2,-6.26,-1.4,-9.3,52,66,33,37,88,3,-7.86,-3.2,-12.3,0,10,15,8,-3,-3.6,-1.8,-1.6,-2,0.2,4,0,2,-12,-12,3,-2.68,-5.2,-0.7,0,-2,1,0,-3.75,-3.6,-3.6,-1.72,-0.6,-1.4,6,5,-1,-24,-12,-12,-6.65,-8.3,-5.4,0,3,5,2
2005,1,18,12.35,21.2,3.2,2.13,15.7,-6.6,58,86,44,68,99,2,-2.19,5.6,-10.3,0.11,14,24,3,5.7,9,0,8.39,17.1,2.7,6,20,11,31,11,-1,5.67,8.8,2,0.11,4,9,-5,2.7,5.4,-1.8,6.79,15.1,2.9,10,20,13,19,-1,2,2.99,3.6,1.3,0.11,2,10,-5
2005,1,19,29.75,35.6,23,22.23,30.1,15.7,73,86,64,99,100,99,20.05,27.7,8.7,0.11,12,18,3,17.4,14.4,19.8,20.1,14.4,22.3,15,0,20,31,1,97,22.24,22.1,19,0,-2,-6,0,23.1,23.4,19.8,28.49,31.5,25,21,20,31,62,12,96,27.91,30.9,21,0.11,2,3,-5
2005,1,20,25.78,26.6,24.8,20.5,22.9,17.5,80,86,68,100,100,100,16.75,22.5,11.9,0.27,9,16,3,-3.97,-9,1.8,-1.73,-7.2,1.8,7,0,4,1,0,1,-3.3,-5.2,3.2,0.16,-3,-2,0,13.43,5.4,21.6,18.37,7.2,24.1,22,0,24,32,1,98,18.94,16.9,22.2,0.16,-5,-8,0
2005,1,21,20.15,23,15.8,13.19,15.7,9.4,70,85,57,83,100,48,8.19,13.1,-0.2,0.4,11,18,6,-5.63,-3.6,-9,-7.31,-7.2,-8.1,-10,-1,-11,-17,0,-52,-8.56,-9.4,-12.1,0.13,2,2,3,-9.6,-12.6,-7.2,-9.04,-14.4,-6.3,-3,-1,-7,-16,0,-51,-11.86,-14.6,-8.9,0.29,-1,0,3
2005,1,22,18.28,21.2,15.8,13.33,17.5,7.8,76,86,62,100,100,100,4.48,12.3,-1.9,0.52,15,23,3,-1.87,-1.8,0,0.14,1.8,-1.6,6,1,5,17,0,52,-3.71,-0.8,-1.7,0.12,4,5,-3,-7.5,-5.4,-9,-7.17,-5.4,-9.7,-4,0,-6,0,0,0,-12.27,-10.2,-13.8,0.25,6,7,0
2005,1,23,15.58,21.2,10.4,9.16,13.6,2.4,70,79,61,73,100,0,3.8,14.8,-4.8,0.02,10,17,3,-2.7,0,-5.4,-4.17,-3.9,-5.4,-6,-7,-1,-27,0,-100,-0.68,2.5,-2.9,-0.5,-5,-6,0,-4.57,-1.8,-5.4,-4.03,-2.1,-7,0,-6,4,-10,0,-48,-4.39,1.7,-4.6,-0.38,-1,-1,-3
2005,1,24,26.98,32,19.4,17.41,26.4,13.6,67,86,55,92,100,63,17.33,26.4,5,0,11,16,3,11.4,10.8,9,8.25,12.8,11.2,-3,7,-6,19,0,63,13.53,11.6,9.8,-0.02,1,-1,0,8.7,10.8,3.6,4.08,8.9,5.8,-9,0,-7,-8,0,-37,12.85,14.1,6.9,-0.52,-4,-7,0
2005,1,25,34.78,42.8,26.6,26.5,33.7,19.3,72,81,56,99,100,99,28.47,37,19.7,0.06,8,16,3,7.8,10.8,7.2,9.09,7.3,5.7,5,-5,1,7,0,36,11.14,10.6,14.7,0.06,-3,0,0,19.2,21.6,16.2,17.34,20.1,16.9,2,2,-5,26,0,99,24.67,22.2,24.5,0.04,-2,-1,0
2005,1,26,28.18,35.6,21.2,21.93,28.3,17.5,77,86,69,99,100,99,16.89,28.6,7.8,0.05,14,18,9,-6.6,-7.2,-5.4,-4.57,-5.4,-1.8,5,5,13,0,0,0,-11.58,-8.4,-11.9,-0.01,6,2,6,1.2,3.6,1.8,4.52,1.9,3.9,10,0,14,7,0,36,-0.44,2.2,2.8,0.05,3,2,6
2005,1,27,18.43,23,14,10.42,15.7,6.1,64,79,49,32,100,0,7.08,10.4,1.2,0,9,17,7,-9.75,-12.6,-7.2,-11.51,-12.6,-11.4,-13,-7,-20,-67,0,-99,-9.81,-18.2,-6.6,-0.05,-5,-1,-2,-16.35,-19.8,-12.6,-16.08,-18,-13.2,-8,-2,-7,-67,0,-99,-21.39,-26.6,-18.5,-0.06,1,1,4
2005,1,28,18.58,28.4,8.6,5.27,11,-1,52,72,36,62,100,0,7.06,18.5,-5.5,0,10,16,6,0.15,5.4,-5.4,-5.15,-4.7,-7.1,-12,-7,-13,30,0,0,-0.02,8.1,-6.7,0,1,-1,-1,-9.6,-7.2,-12.6,-16.66,-17.3,-18.5,-25,-14,-33,-37,0,-99,-9.83,-10.1,-13.3,-0.05,-4,-2,-3
2005,1,29,29.3,35.6,23,17.91,26.5,12.7,61,80,48,97,100,84,23.6,31.7,15.3,0,5,9,3,10.72,7.2,14.4,12.64,15.5,13.7,9,8,12,35,0,84,16.54,13.2,20.8,0,-5,-7,-3,10.87,12.6,9,7.49,10.8,6.6,-3,1,-1,65,0,84,16.52,21.3,14.1,0,-4,-8,-4
2005,1,30,32.3,35.6,28.4,25.38,28.3,24.7,75,86,64,96,100,84,25.14,29.9,21.6,0,8,15,2,3,0,5.4,7.47,1.8,12,14,6,16,-1,0,0,1.54,-1.8,6.3,0,3,6,-1,13.72,7.2,19.8,20.11,17.3,25.7,23,14,28,34,0,84,18.08,11.4,27.1,0,-2,-1,-4
2005,1,31,28.47,33.8,21.2,20.87,30.1,17.5,74,100,55,100,100,100,24.13,29.1,15.7,0,4,7,1,-3.83,-1.8,-7.2,-4.51,1.8,-7.2,-1,14,-9,4,0,16,-1.01,-0.8,-5.9,0,-4,-8,-1,-0.83,-1.8,-1.8,2.96,3.6,4.8,13,20,7,3,0,16,0.53,-2.6,0.4,0,-1,-2,-2
2005,2,1,30.13,32,26.6,22.68,24.7,21.1,74,80,64,90,100,72,24.71,27.9,21.1,0,5,10,2,1.66,-1.8,5.4,1.81,-5.4,3.6,0,-20,9,-10,0,-28,0.58,-1.2,5.4,0,1,3,1,-2.17,-3.6,-1.8,-2.7,-3.6,-3.6,-1,-6,0,-6,0,-12,-0.43,-2,-0.5,0,-3,-5,0
2005,2,2,28.1,33.8,21.2,19.53,24.7,15.7,70,86,55,100,100,100,22.62,28.4,14.8,0,5,9,1,-2.03,1.8,-5.4,-3.15,0,-5.4,-4,6,-9,10,0,28,-2.09,0.5,-6.3,0,0,-1,-1,-0.37,0,0,-1.34,-5.4,-1.8,-4,-14,0,0,0,0,-1.51,-0.7,-0.9,0,1,2,0
2005,2,3,32.6,44.6,21.2,25,31.9,19.3,75,93,52,99,100,94,27.26,39.2,16,0.01,6,18,2,4.5,10.8,0,5.47,7.2,3.6,5,7,-3,-1,0,-6,4.64,10.8,1.2,0.01,1,9,1,2.47,12.6,-5.4,2.32,7.2,-1.8,1,13,-12,9,0,22,2.55,11.3,-5.1,0.01,1,8,0
2005,2,4,38.45,51.8,28.4,32.2,39.1,26.5,79,93,57,98,100,93,32.55,49.4,19.8,0.01,8,14,5,5.85,7.2,7.2,7.2,7.2,7.2,4,0,5,-1,0,-1,5.29,10.2,3.8,0,2,-4,3,10.35,18,7.2,12.67,14.4,10.8,9,7,2,-2,0,-7,9.93,21,5,0.01,3,5,4
2005,2,5,43.48,53.6,35.6,35.13,37.3,31.9,74,87,50,99,100,97,38.88,49.8,30.7,0,8,16,5,5.03,1.8,7.2,2.93,-1.8,5.4,-5,-6,-7,1,0,4,6.33,0.4,10.9,-0.01,0,2,0,10.88,9,14.4,10.13,5.4,12.6,-1,-6,-2,0,0,3,11.62,10.6,14.7,-0.01,2,-2,3
2005,2,6,44.45,46.4,41,34.6,39.1,30.1,68,81,61,99,100,96,39.41,42.9,34.7,0.12,9,14,6,0.97,-7.2,5.4,-0.53,1.8,-1.8,-6,-6,11,0,0,-1,0.53,-6.9,4,0.12,1,-2,1,6,-5.4,12.6,2.4,0,3.6,-11,-12,4,1,0,3,6.86,-6.5,14.9,0.11,1,0,1
2005,2,7,41.53,44.6,33.8,39.55,44.5,31.9,92,100,87,99,100,99,36.17,42.2,23.5,0.4,8,16,5,-2.92,-1.8,-7.2,4.95,5.4,1.8,24,19,26,0,0,3,-3.24,-0.7,-11.2,0.28,-1,2,-1,-1.95,-9,-1.8,4.42,7.2,0,18,13,37,0,0,2,-2.71,-7.6,-7.2,0.4,0,0,0
2005,2,8,29.75,33.8,26.6,23.8,31.9,17.5,78,93,68,99,100,99,19.62,25.8,15.7,0.07,13,17,8,-11.78,-10.8,-7.2,-15.75,-12.6,-14.4,-14,-7,-19,0,0,0,-16.55,-16.4,-7.8,-0.33,5,1,3,-14.7,-12.6,-14.4,-10.8,-7.2,-12.6,10,12,7,0,0,3,-19.79,-17.1,-19,-0.05,4,3,2
2005,2,9,27.05,30.2,24.8,20.13,21.1,17.5,75,86,68,98,100,96,18.05,23.4,14,0.09,9,12,7,-2.7,-3.6,-1.8,-3.67,-10.8,0,-3,-7,0,-1,0,-3,-1.57,-2.4,-1.7,0.02,-4,-5,-1,-14.48,-14.4,-9,-19.42,-23.4,-14.4,-17,-14,-19,-1,0,-3,-18.12,-18.8,-9.5,-0.31,1,-4,2
2005,2,10,26.11,32,21.2,16.42,23,12.7,67,86,40,89,100,44,16.22,28.7,8.8,0.01,10,14,3,-0.94,1.8,-3.6,-3.71,1.9,-4.8,-8,0,-28,-9,0,-52,-1.83,5.3,-5.2,-0.08,1,2,-4,-3.64,-1.8,-5.4,-7.38,-8.9,-4.8,-11,-7,-28,-10,0,-55,-3.4,2.9,-6.9,-0.06,-3,-3,-5
2005,2,11,31.93,41,24.8,22.98,28.3,17.5,70,80,56,84,100,27,22.48,33.1,12.9,0,12,17,8,5.82,9,3.6,6.56,5.3,4.8,3,-6,16,-5,0,-17,6.26,4.4,4.1,-0.01,2,3,5,4.88,10.8,0,2.85,7.2,0,-5,-6,-12,-14,0,-69,4.43,9.7,-1.1,-0.09,3,5,1
2005,2,12,39.13,51.8,30.2,28.23,30.1,26.5,66,86,40,33,99,5,34.03,50.1,26.6,0,7,14,2,7.2,10.8,5.4,5.25,1.8,9,-4,6,-16,-51,-1,-22,11.55,17,13.7,0,-5,-3,-6,13.02,19.8,9,11.81,7.1,13.8,-1,0,0,-56,-1,-39,17.81,21.4,17.8,-0.01,-3,0,-1
2005,2,13,38.98,42.8,37.4,35.63,42.6,30.1,88,100,65,100,100,100,31.67,37,27.8,0.64,12,17,6,-0.15,-9,7.2,7.4,12.5,3.6,22,14,25,67,1,95,-2.36,-13.1,1.2,0.64,5,3,4,7.05,1.8,12.6,12.65,14.3,12.6,18,20,9,16,0,73,9.19,3.9,14.9,0.64,0,0,-2
2005,2,14,42.2,50,37.4,39.39,49.9,33.7,90,100,75,99,100,99,35.05,45.2,27.2,0.29,14,20,6,3.22,7.2,0,3.76,7.3,3.6,2,0,10,-1,0,-1,3.38,8.2,-0.6,-0.35,2,3,0,3.07,-1.8,7.2,11.16,19.8,7.2,24,14,35,66,1,94,1.02,-4.9,0.6,0.29,7,6,4
2005,2,15,38.98,42.8,33.8,35.28,39.1,26.5,87,93,69,97,100,87,34.2,41.1,26.4,0.65,7,14,2,-3.22,-7.2,-3.6,-4.11,-10.8,-7.2,-3,-7,-6,-2,0,-12,-0.85,-4.1,-0.8,0.36,-7,-6,-4,0,0,-3.6,-0.35,-3.5,-3.6,-1,-7,4,-3,0,-13,2.53,4.1,-1.4,0.01,-5,-3,-4
2005,2,16,30.2,33.8,26.6,18.54,24.7,13.6,61,74,50,81,100,23,20.74,27,16.8,0.02,11,18,7,-8.78,-9,-7.2,-16.74,-14.4,-12.9,-26,-19,-19,-16,0,-64,-13.46,-14.1,-9.6,-0.63,4,4,5,-12,-16.2,-10.8,-20.85,-25.2,-20.1,-29,-26,-25,-18,0,-76,-14.31,-18.2,-10.4,-0.27,-3,-2,1
2005,2,17,23.53,26.6,19.4,11.44,15.7,4.6,54,68,45,73,100,17,11.07,15.7,4.5,0,14,21,7,-6.67,-7.2,-7.2,-7.1,-9,-9,-7,-6,-5,-8,0,-6,-9.67,-11.3,-12.3,-0.02,3,3,0,-15.45,-16.2,-14.4,-23.84,-23.4,-21.9,-33,-25,-24,-24,0,-70,-23.13,-25.4,-21.9,-0.65,7,7,5
2005,2,18,19.18,26.6,12.2,5.06,11,0.9,48,58,33,10,23,0,8.68,18.2,-1.8,0,9,14,3,-4.35,0,-7.2,-6.38,-4.7,-3.7,-6,-10,-12,-63,-77,-17,-2.39,2.5,-6.3,0,-5,-7,-4,-11.02,-7.2,-14.4,-13.48,-13.7,-12.7,-13,-16,-17,-71,-77,-23,-12.06,-8.8,-18.6,-0.02,-2,-4,-4
2005,2,19,31.63,39.2,21.2,17.5,22.9,11,55,64,45,46,100,1,23.79,34.2,11.7,0,9,13,7,12.45,12.6,9,12.44,11.9,10.1,7,6,12,36,77,1,15.11,16,13.5,0,0,-1,4,8.1,12.6,1.8,6.06,7.2,6.4,1,-4,0,-27,0,-16,12.72,18.5,7.2,0,-5,-8,0
2005,2,20,34.85,37.4,30.2,32.18,37.3,21.1,90,100,55,99,100,95,27.33,34.9,20.7,0.76,10,16,3,3.22,-1.8,9,14.68,14.4,10.1,35,36,10,53,0,94,3.54,0.7,9,0.76,1,3,-4,15.67,10.8,18,27.12,26.3,20.2,42,42,22,89,77,95,18.65,16.7,22.5,0.76,1,2,0
2005,2,21,35.23,37.4,33.8,29.28,33.7,26.5,79,100,69,99,100,99,28.91,32.8,25.3,0,8,13,6,0.38,0,3.6,-2.9,-3.6,5.4,-11,0,14,0,0,4,1.58,-2.1,4.6,-0.76,-2,-3,3,3.6,-1.8,12.6,11.78,10.8,15.5,24,36,24,53,0,98,5.12,-1.4,13.6,0,-1,0,-1
2005,2,22,31.93,33.8,26.6,23.73,28.3,15.7,72,86,51,99,100,90,25.26,30.8,19.7,0.05,7,15,3,-3.3,-3.6,-7.2,-5.55,-5.4,-10.8,-7,-14,-18,0,0,-9,-3.65,-2,-5.6,0.05,-1,2,-3,-2.92,-3.6,-3.6,-8.45,-9,-5.4,-18,-14,-4,0,0,-5,-2.07,-4.1,-1,-0.71,-3,-1,0
2005,2,23,29.68,35.6,21.2,18.85,24.7,15.7,64,86,48,70,100,30,24.13,31.7,15.7,0,5,9,1,-2.25,1.8,-5.4,-4.88,-3.6,0,-8,0,-3,-29,0,-60,-1.13,0.9,-4,-0.05,-2,-6,-2,-5.55,-1.8,-12.6,-10.43,-9,-10.8,-15,-14,-21,-29,0,-69,-4.78,-1.1,-9.6,0,-3,-4,-5
2005,2,24,31.55,35.6,30.2,23.43,26.5,19.3,72,80,55,97,100,86,25.78,28.6,22.6,0,6,12,3,1.87,0,9,4.58,1.8,3.6,8,-6,7,27,0,56,1.65,-3.1,6.9,0,1,3,2,-0.38,1.8,3.6,-0.3,-1.8,3.6,0,-6,4,-2,0,-4,0.52,-2.2,2.9,-0.05,-1,-3,0
2005,2,25,35.08,41,30.2,26.35,28.3,24.7,70,80,56,82,100,51,28.24,35.8,22,0,9,14,5,3.53,5.4,0,2.92,1.8,5.4,-2,0,1,-15,0,-35,2.46,7.2,-0.6,0,3,2,2,5.4,5.4,9,7.5,3.6,9,6,-6,8,12,0,21,4.11,4.1,6.3,0,4,5,4
2005,2,26,30.35,33.8,28.4,20.43,22.9,17.5,67,80,51,34,77,6,21.35,26.4,17,0,11,16,5,-4.73,-7.2,-1.8,-5.92,-5.4,-7.2,-3,0,-5,-48,-23,-45,-6.89,-9.4,-5,0,2,2,0,-1.2,-1.8,-1.8,-3,-3.6,-1.8,-5,0,-4,-63,-23,-80,-4.43,-2.2,-5.6,0,5,4,2
2005,2,27,33.12,39.2,26.6,22.62,32.6,13.6,65,87,50,96,100,78,24.83,33.6,16.2,0.13,10,16,7,2.77,5.4,-1.8,2.19,9.7,-3.9,-2,7,-1,62,23,72,3.48,7.2,-0.8,0.13,-1,0,2,-1.96,-1.8,-3.6,-3.73,4.3,-11.1,-5,7,-6,14,0,27,-3.41,-2.2,-5.8,0.13,1,2,2
2005,2,28,31.8,35.6,26.6,28.47,33.7,21.1,87,93,80,100,100,100,23.07,35.6,14.7,0.58,12,20,1,-1.32,-3.6,0,5.85,1.1,7.5,22,6,30,4,0,22,-1.76,2,-1.5,0.45,2,4,-6,1.45,1.8,-1.8,8.04,10.8,3.6,20,13,29,66,23,94,1.72,9.2,-2.3,0.58,1,4,-4
2005,3,1,22.55,26.4,19.4,17.38,22.3,13.6,80,85,73,100,100,100,9.56,13.8,4.6,0.14,15,25,9,-9.25,-9.2,-7.2,-11.09,-11.4,-7.5,-7,-8,-7,0,0,0,-13.51,-21.8,-10.1,-0.44,3,5,8,-10.57,-12.8,-7.2,-5.24,-10.3,0,15,-2,23,4,0,22,-15.27,-19.8,-11.6,0.01,5,9,2
2005,3,2,21.25,26.6,15.4,11.3,17,7.8,60,78,42,55,100,6,9.43,16.8,1,0,12,16,7,-1.3,0.2,-4,-6.08,-5.3,-5.8,-20,-7,-31,-45,0,-94,-0.13,3,-3.6,-0.14,-3,-9,-2,-10.55,-9,-11.2,-17.17,-16.7,-13.3,-27,-15,-38,-45,0,-94,-13.64,-18.8,-13.7,-0.58,0,-4,6
2005,3,3,26.83,35.6,17.6,14.25,19.3,11,56,69,44,33,78,5,20.26,28.6,10.6,0,6,12,3,5.58,9,2.2,2.95,2.3,3.2,-4,-9,2,-22,-22,-1,10.83,11.8,9.6,0,-6,-4,-4,4.28,9.2,-1.8,-3.13,-3,-2.6,-24,-16,-29,-67,-22,-95,10.7,14.8,6,-0.14,-9,-13,-6
2005,3,4,35.83,44.6,24.8,26.2,37.3,19.3,69,93,48,66,100,6,31.14,42.2,20.2,0.22,6,12,3,9,9,7.2,11.95,18,8.3,13,24,4,33,22,1,10.88,13.6,9.6,0.22,0,0,0,14.58,18,9.4,14.9,20.3,11.5,9,15,6,11,0,0,21.71,25.4,19.2,0.22,-6,-4,-4
2005,3,5,36.91,41,35.6,30.35,34.4,28.3,78,93,61,75,100,26,30.64,35.9,27,0.03,8,13,5,1.08,-3.6,10.8,4.15,-2.9,9,9,0,13,9,0,20,-0.5,-6.3,6.8,-0.19,2,1,2,10.08,5.4,18,16.1,15.1,17.3,22,24,17,42,22,21,10.38,7.3,16.4,0.03,2,1,2
2005,3,6,49.63,64.4,35.6,33.06,39.2,28.3,54,75,37,33,73,3,44.08,63.6,25.8,0,15,20,9,12.72,23.4,0,2.71,4.8,0,-24,-18,-24,-42,-27,-23,13.44,27.7,-1.2,-0.03,7,7,4,13.8,19.8,10.8,6.86,1.9,9,-15,-18,-11,-33,-27,-3,12.94,21.4,5.6,-0.22,9,8,6
2005,3,7,41.9,55.4,28.4,30.78,44.5,15.7,65,81,44,95,100,73,34.08,51.6,16.6,0.17,16,22,10,-7.73,-9,-7.2,-2.28,5.3,-12.6,11,6,7,62,27,70,-10,-12,-9.2,0.17,1,2,1,4.99,14.4,-7.2,0.43,10.1,-12.6,-13,-12,-17,20,0,47,3.44,15.7,-10.4,0.14,8,9,5
2005,3,8,24.8,28.4,19.4,9.51,17.5,4.6,48,68,33,92,100,57,14.61,20.5,4.5,0,11,17,3,-17.1,-27,-9,-21.27,-27,-11.1,-17,-13,-11,-3,0,-16,-19.47,-31.1,-12.1,-0.17,-5,-5,-7,-24.83,-36,-16.2,-23.55,-21.7,-23.7,-6,-7,-4,59,27,54,-29.47,-43.1,-21.3,0,-4,-3,-6
2005,3,9,24.73,30.2,19.4,5.98,11,1.3,39,58,24,11,27,0,15.8,20.7,8.6,0,8,16,3,-0.07,1.8,0,-3.53,-6.5,-3.3,-9,-10,-9,-81,-73,-57,1.19,0.2,4.1,0,-3,-1,0,-17.17,-25.2,-9,-24.8,-33.5,-14.4,-26,-23,-20,-84,-73,-73,-18.28,-30.9,-8,-0.17,-8,-6,-7
2005,3,10,28.78,37.4,21.2,21.87,31.9,11,74,93,50,87,100,37,19.33,28.9,10.8,0.27,11,18,5,4.05,7.2,1.8,15.89,20.9,9.7,35,35,26,76,73,37,3.53,8.2,2.2,0.27,3,2,2,3.98,9,1.8,12.36,14.4,6.4,26,25,17,-5,0,-20,4.72,8.4,6.3,0.27,0,1,2
2005,3,11,31.55,35.6,26.6,22.53,28.3,19.3,70,93,55,84,100,29,21.43,26.4,15.7,0.12,14,18,9,2.77,-1.8,5.4,0.66,-3.6,8.3,-4,0,5,-3,0,-8,2.1,-2.5,4.9,-0.15,3,0,4,6.82,5.4,7.2,16.55,17.3,18,31,35,31,73,73,29,5.63,5.7,7.1,0.12,6,2,6
2005,3,12,25.44,33.8,19.4,14.73,28.3,9.4,59,80,43,86,100,48,15.05,25.3,4.5,0.06,11,25,7,-6.11,-1.8,-7.2,-7.8,0,-9.9,-11,-13,-12,2,0,19,-6.38,-1.1,-11.2,-0.06,-3,7,-2,-3.34,-3.6,-1.8,-7.14,-3.6,-1.6,-15,-13,-7,-1,0,11,-4.28,-3.6,-6.3,-0.21,0,7,2
