WsWaIdx,SiteName,Month,Day,Year,avg_Tsfc_F,max_Tsfc_F,min_Tsfc_F,tot_Tsfc_F,avg_Tdew_F,max_Tdew_F,min_Tdew_F,tot_Tdew_F,avg_Twet_F,max_Twet_F,min_Twet_F,tot_Twet_F,avg_Rh_PCT,max_Rh_PCT,min_Rh_PCT,tot_Rh_PCT,avg_Psfc_MB,max_Psfc_MB,min_Psfc_MB,tot_Psfc_MB,avg_CldCov_PCT,max_CldCov_PCT,min_CldCov_PCT,tot_CldCov_PCT,avg_Twc_F,max_Twc_F,min_Twc_F,tot_Twc_F,avg_Tapp_F,max_Tapp_F,min_Tapp_F,tot_Tapp_F,avg_Spd_KTS,max_Spd_KTS,min_Spd_KTS,tot_Spd_KTS,avg_Dir_DEG,max_Dir_DEG,min_Dir_DEG,tot_Dir_DEG,avg_PcpPrevHr_IN,max_PcpPrevHr_IN,min_PcpPrevHr_IN,tot_PcpPrevHr_IN,avg_DnSol_WsqM,max_DnSol_WsqM,min_DnSol_WsqM,tot_DnSol_WsqM,avg_DiffHorz_WsqM,max_DiffHorz_WsqM,min_DiffHorz_WsqM,tot_DiffHorz_WsqM,avg_DirNormIr_WsqM,max_DirNormIr_WsqM,min_DirNormIr_WsqM,tot_DirNormIr_WsqM,avg_Spd_MPH,max_Spd_MPH,min_Spd_MPH,tot_Spd_MPH
39899,KMDW,9,5,2005,76.400000,86.0,64.4,1833.6,55.630000,60.7,53.7,1335.0,63.070000,66.0,58.9,1513.7,50,73,33,1217,1002.240000,1003.9,1001.2,24053.8,15,74,1,373,76.400000,86.0,64.4,1833.6,76.850000,86.0,64.4,1844.3,6,10,4,167,161,220,100,3880,0.000000,0.00,0.00,0.00,188,737,0,4521,92,303,0,2208,159,764,0,3835,8,12,5,193
39899,KMDW,9,6,2005,76.250000,86.0,66.2,1830.0,55.400000,62.5,51.9,1329.6,62.960000,66.1,58.5,1511.1,49,69,33,1198,1002.030000,1003.5,1000.5,24048.7,68,87,6,1642,76.250000,86.0,66.2,1830.0,77.320000,86.0,66.2,1855.7,6,10,4,151,172,360,100,4150,0.000000,0.00,0.00,0.00,179,552,0,4306,112,373,0,2706,106,364,0,2558,7,12,5,176
39899,KMDW,9,7,2005,77.830000,87.8,69.8,1867.8,57.580000,66.1,53.7,1381.8,64.590000,68.3,60.7,1550.2,51,78,31,1243,999.500000,1001.2,996.9,23987.9,53,100,4,1284,77.830000,87.8,69.8,1867.8,79.550000,87.8,69.8,1909.1,5,9,1,124,188,360,40,4530,0.000000,0.01,0.00,0.01,181,713,0,4345,91,326,0,2189,139,689,0,3344,5,10,1,142
39899,KMDW,9,8,2005,73.930000,80.6,69.8,1774.2,63.650000,66.1,60.8,1527.6,66.880000,68.7,65.4,1605.1,70,88,54,1702,996.560000,997.9,995.2,23917.4,21,35,3,526,73.930000,80.6,69.8,1774.2,77.140000,82.3,69.8,1851.3,7,11,3,181,105,360,0,2530,0.000000,0.00,0.00,0.00,236,778,0,5682,78,231,0,1888,247,700,0,5939,8,13,3,208
39899,KMDW,9,9,2005,75.280000,84.2,66.2,1806.6,62.480000,64.4,57.3,1499.6,66.580000,69.4,62.7,1598.0,66,88,40,1594,996.250000,997.2,995.2,23910.1,49,100,0,1180,75.280000,84.2,66.2,1806.6,76.800000,85.1,66.2,1843.2,5,10,2,133,130,360,0,3140,0.000000,0.00,0.00,0.00,178,717,0,4278,84,376,0,2022,147,777,0,3549,6,12,2,151
39899,KMDW,9,10,2005,80.080000,89.6,69.8,1921.8,61.700000,64.4,59.1,1480.8,67.540000,69.8,64.9,1620.9,55,78,36,1328,997.680000,998.9,996.5,23944.2,10,43,0,258,80.080000,89.6,69.8,1921.8,82.070000,90.6,69.8,1969.7,8,12,5,193,152,210,110,3650,0.000000,0.00,0.00,0.00,240,784,0,5780,68,213,0,1639,278,774,0,6675,9,14,6,223
39899,KMDW,9,11,2005,81.130000,89.6,71.6,1947.0,60.210000,62.7,53.7,1445.0,67.080000,71.0,64.0,1610.0,50,73,31,1220,998.700000,1000.5,996.9,23968.9,8,41,0,209,81.130000,89.6,71.6,1947.0,82.820000,91.4,76.2,1987.6,7,10,4,179,193,240,160,4640,0.000000,0.00,0.00,0.00,219,779,0,5279,86,352,0,2086,213,722,0,5126,8,12,5,205
39899,KMDW,9,12,2005,80.680000,89.6,71.6,1936.2,56.120000,60.8,51.9,1346.8,64.860000,66.2,62.7,1556.6,45,69,28,1097,995.080000,997.9,990.9,23882.0,17,62,1,409,80.680000,89.6,71.6,1936.2,82.120000,89.6,76.2,1970.8,8,15,5,208,200,240,170,4810,0.000000,0.00,0.00,0.00,197,684,0,4730,102,334,0,2448,152,579,0,3666,10,17,6,240
39899,KMDW,9,13,2005,81.200000,93.2,73.4,1948.8,57.710000,62.6,53.8,1385.0,65.720000,68.2,62.5,1577.2,46,61,26,1117,988.510000,991.2,985.6,23724.3,49,89,2,1178,81.200000,93.2,73.4,1948.8,82.770000,93.2,76.8,1986.4,9,16,4,221,223,310,200,5370,0.010000,0.09,0.00,0.14,168,690,0,4049,85,369,0,2059,137,710,0,3300,10,18,5,253
39899,KMDW,9,14,2005,69.830000,77.0,66.2,1675.8,58.090000,66.1,49.9,1394.1,62.220000,67.2,56.6,1493.3,67,88,49,1623,991.650000,995.5,987.2,23799.7,58,100,0,1411,69.830000,77.0,66.2,1675.8,70.830000,79.3,66.2,1700.0,7,11,3,179,172,350,40,4130,0.010000,0.13,0.00,0.32,137,670,0,3296,76,294,0,1829,100,660,0,2423,8,13,3,206
39899,KMDW,9,15,2005,66.530000,69.8,62.6,1596.7,51.340000,60.7,46.3,1232.2,57.400000,61.4,54.2,1377.6,59,94,43,1424,996.490000,998.5,994.2,23915.7,77,100,0,1851,65.930000,69.8,60.2,1582.2,65.930000,69.8,60.2,1582.2,12,24,4,297,65,90,40,1570,0.020000,0.15,0.00,0.46,110,421,0,2662,96,357,0,2323,23,123,0,554,14,28,5,344
39899,KMDW,9,16,2005,63.640000,69.1,60.8,1527.4,55.720000,60.7,52.6,1337.3,58.510000,61.5,56.6,1404.2,76,94,60,1831,996.050000,997.2,993.9,23905.3,73,100,0,1762,62.530000,69.1,58.1,1500.8,62.530000,69.1,58.1,1500.8,10,16,3,247,114,360,10,2740,0.020000,0.19,0.00,0.36,84,445,0,2022,73,369,0,1769,14,167,0,340,11,18,3,285
39899,KMDW,9,17,2005,66.110000,75.2,55.4,1586.6,53.180000,57.6,47.0,1276.4,57.800000,61.7,50.7,1387.3,64,88,47,1547,996.230000,997.5,994.6,23909.5,0,2,0,21,66.020000,75.2,54.2,1584.4,67.200000,77.2,54.2,1612.9,5,11,1,133,162,360,0,3890,0.000000,0.00,0.00,0.00,230,776,0,5532,60,169,0,1455,281,794,0,6764,6,13,1,153
39899,KMDW,9,18,2005,71.750000,80.6,60.8,1722.1,55.980000,66.7,51.9,1343.6,61.340000,69.8,56.0,1472.2,59,77,37,1424,995.350000,996.4,994.2,23888.5,29,100,0,706,71.690000,80.6,59.3,1720.6,72.740000,82.6,59.3,1745.8,5,11,1,139,241,360,10,5790,0.000000,0.00,0.00,0.00,159,677,0,3837,89,390,0,2157,119,777,0,2865,6,13,1,159
39899,KMDW,9,19,2005,73.880000,84.2,66.2,1773.1,63.940000,69.3,57.1,1534.5,66.950000,72.1,61.0,1606.7,72,94,55,1730,993.100000,996.3,990.2,23834.3,77,100,23,1860,73.830000,84.2,65.0,1771.9,75.660000,87.1,65.0,1815.9,8,17,1,211,261,360,0,6270,0.010000,0.05,0.00,0.12,137,562,0,3294,74,275,0,1786,98,478,0,2365,10,20,1,244
39899,KMDW,9,20,2005,73.910000,80.6,69.6,1773.9,57.850000,67.8,51.9,1388.5,63.150000,69.0,61.1,1515.5,58,81,37,1415,997.430000,999.2,994.3,23938.2,2,10,0,63,73.910000,80.6,69.6,1773.9,76.780000,80.6,69.6,1842.8,7,14,2,176,264,360,0,6350,0.000000,0.00,0.00,0.00,224,763,0,5392,60,164,0,1440,278,794,0,6681,8,16,2,202
39899,KMDW,9,21,2005,77.110000,87.8,67.2,1850.6,57.200000,63.3,50.1,1372.7,63.600000,68.7,59.4,1526.4,52,70,29,1268,995.210000,998.3,990.6,23885.0,1,24,0,38,77.100000,87.8,67.0,1850.4,77.820000,87.8,67.0,1867.7,10,15,5,248,215,270,170,5170,0.000000,0.00,0.00,0.00,221,752,0,5326,60,163,0,1443,274,794,0,6577,11,17,6,287
39899,KMDW,9,22,2005,75.870000,89.6,70.2,1820.8,66.210000,76.1,61.7,1589.1,68.520000,76.3,64.2,1644.4,73,87,43,1762,989.240000,993.7,985.9,23741.8,82,100,27,1972,75.870000,89.6,70.2,1820.8,79.950000,92.3,75.8,1918.8,12,16,10,310,164,350,0,3940,0.020000,0.15,0.00,0.53,159,619,0,3823,81,350,0,1947,133,568,0,3198,14,18,12,358
39899,KMDW,9,23,2005,66.270000,69.7,64.4,1590.5,53.710000,60.4,49.9,1289.1,58.000000,62.2,55.8,1392.0,64,73,56,1545,998.090000,999.5,993.8,23954.1,81,100,42,1955,65.150000,69.4,62.1,1563.5,65.150000,69.4,62.1,1563.5,15,21,11,379,66,130,40,1590,0.000000,0.02,0.00,0.02,157,566,0,3777,96,365,0,2309,109,552,0,2639,18,24,13,436
39899,KMDW,9,24,2005,67.590000,71.6,63.8,1622.2,60.330000,68.5,51.7,1447.9,62.590000,68.4,56.4,1502.2,78,94,60,1886,996.150000,999.2,993.5,23907.7,98,100,96,2369,67.450000,71.6,61.7,1618.8,68.680000,76.2,61.7,1648.4,5,20,2,140,211,360,0,5080,0.020000,0.28,0.00,0.58,80,405,0,1926,73,343,0,1768,9,86,0,230,6,23,2,163
39899,KMDW,9,25,2005,71.160000,73.4,69.1,1707.9,66.940000,68.7,64.3,1606.5,67.630000,69.5,66.1,1623.0,86,94,83,2085,990.230000,992.9,986.2,23765.6,91,100,55,2187,71.160000,73.4,69.1,1707.9,74.780000,77.2,69.1,1794.6,7,13,1,169,242,360,180,5820,0.020000,0.10,0.00,0.42,70,231,0,1694,68,222,0,1636,4,57,0,115,8,15,1,194
39899,KMDW,9,26,2005,65.300000,69.8,57.2,1567.1,59.830000,67.3,52.9,1436.0,61.450000,67.1,54.2,1474.8,83,96,73,1993,990.730000,996.9,984.9,23777.5,73,100,7,1755,65.200000,69.8,57.2,1564.9,65.200000,69.8,57.2,1564.9,7,11,3,181,278,360,0,6690,0.000000,0.08,0.00,0.08,61,177,0,1473,60,177,0,1451,2,49,0,55,8,13,3,211
39899,KMDW,9,27,2005,64.100000,73.4,53.6,1538.4,51.800000,59.9,44.9,1243.2,56.440000,63.2,48.9,1354.6,66,94,44,1592,996.170000,998.5,993.2,23908.0,0,1,0,7,63.960000,73.4,52.7,1535.1,65.150000,76.6,52.7,1563.6,5,10,1,133,208,360,0,5010,0.000000,0.00,0.00,0.00,210,732,0,5046,55,153,0,1339,273,801,0,6552,6,12,1,151
39899,KMDW,9,28,2005,62.800000,73.4,52.4,1507.3,53.910000,62.5,46.0,1293.8,56.900000,63.8,48.4,1365.7,73,88,57,1770,988.400000,993.2,982.6,23721.7,62,100,0,1496,61.350000,73.4,46.3,1472.5,61.970000,76.8,46.3,1487.3,9,20,2,234,295,360,180,7100,0.050000,0.35,0.00,1.09,96,404,0,2326,74,321,0,1795,50,413,0,1215,11,23,2,271
39899,KMDW,9,29,2005,53.880000,62.6,46.4,1293.2,35.200000,44.8,28.4,844.9,44.600000,48.0,40.6,1070.5,51,76,27,1236,997.200000,1000.5,992.1,23932.9,22,100,0,549,51.470000,62.6,41.4,1235.2,51.470000,62.6,41.4,1235.2,7,21,1,179,298,360,0,7170,0.000000,0.00,0.00,0.00,208,736,0,5007,56,165,0,1363,274,843,0,6582,8,24,1,203
39899,KMDW,9,30,2005,59.480000,71.6,47.3,1427.5,37.350000,50.3,31.3,896.4,47.880000,55.9,39.2,1149.0,45,57,25,1089,994.750000,996.9,992.2,23874.1,14,44,0,354,58.350000,71.6,44.4,1400.3,58.400000,72.9,44.4,1401.6,7,15,2,186,288,360,200,6920,0.000000,0.00,0.00,0.00,208,739,0,5004,51,153,0,1243,282,874,0,6786,8,17,2,214
39899,KMDW,10,1,2005,67.070000,78.8,53.6,1609.6,47.150000,60.9,42.6,1131.5,55.270000,65.3,47.3,1326.5,50,71,30,1223,996.780000,998.5,994.2,23922.7,11,59,0,287,66.390000,78.8,52.1,1593.3,67.230000,78.8,52.1,1613.4,6,10,1,162,224,360,0,5380,0.000000,0.00,0.00,0.00,196,689,0,4713,60,191,0,1445,249,752,0,5997,7,12,1,186
39899,KMDW,10,2,2005,71.110000,80.6,62.6,1706.7,61.680000,66.4,55.0,1480.4,64.310000,70.5,57.8,1543.4,72,86,62,1748,998.740000,999.9,997.2,23969.8,57,97,17,1373,71.100000,80.6,62.4,1706.5,72.920000,83.3,62.4,1750.0,7,16,2,168,220,360,0,5300,0.010000,0.11,0.00,0.19,173,678,0,4167,69,247,0,1663,184,653,0,4417,8,18,2,192
39899,KMDW,10,3,2005,77.480000,86.0,70.8,1859.4,65.770000,70.5,64.3,1578.5,68.700000,72.4,65.6,1648.8,68,83,49,1651,998.860000,1000.1,997.5,23972.6,61,93,45,1486,77.480000,86.0,70.8,1859.4,80.970000,88.3,75.8,1943.3,8,13,3,209,204,360,0,4900,0.000000,0.00,0.00,0.00,158,572,0,3806,89,286,0,2154,124,559,0,2998,9,15,3,237
39899,KMDW,10,4,2005,79.480000,87.8,70.7,1907.6,67.160000,73.6,62.7,1611.9,70.320000,75.8,65.8,1687.6,67,85,43,1627,997.700000,1000.2,995.2,23944.9,3,19,0,86,79.480000,87.8,70.7,1907.6,83.430000,92.5,75.8,2002.4,9,13,3,217,255,360,160,6120,0.000000,0.04,0.00,0.04,183,655,0,4413,48,141,0,1166,251,748,0,6035,10,15,3,253
39899,KMDW,10,5,2005,77.750000,84.2,70.6,1865.9,64.410000,70.3,59.0,1545.8,68.200000,73.3,64.0,1636.7,64,82,43,1558,994.720000,996.6,992.6,23873.3,1,6,0,45,77.750000,84.2,70.6,1865.9,80.860000,88.0,75.8,1940.7,8,15,2,212,220,360,0,5300,0.000000,0.00,0.00,0.00,185,669,0,4460,46,129,0,1111,259,791,0,6235,10,17,2,246
39899,KMDW,10,6,2005,55.390000,73.4,48.2,1329.4,41.610000,62.0,33.7,998.6,48.200000,65.1,41.6,1156.9,60,77,44,1454,996.470000,998.4,993.2,23915.2,55,100,11,1332,51.830000,73.4,43.0,1243.9,52.220000,76.9,43.0,1253.3,13,28,8,315,296,360,0,7110,0.000000,0.00,0.00,0.00,132,540,0,3183,81,345,0,1966,95,637,0,2287,15,32,9,364
39899,KMDW,10,7,2005,48.630000,51.8,46.4,1167.1,41.240000,45.1,33.7,989.7,44.340000,47.2,40.6,1064.1,75,87,61,1820,997.530000,998.1,996.5,23940.8,99,100,99,2397,43.630000,46.5,40.7,1047.1,43.630000,46.5,40.7,1047.1,11,17,5,270,171,360,0,4110,0.000000,0.02,0.00,0.11,35,135,0,850,35,135,0,850,0,0,0,0,13,20,6,313
39899,KMDW,10,8,2005,51.360000,53.6,47.4,1232.7,39.880000,45.4,35.5,957.0,45.330000,48.1,42.3,1088.0,65,77,54,1571,996.820000,997.9,995.9,23923.7,53,100,1,1293,46.940000,50.1,41.6,1126.5,46.940000,50.1,41.6,1126.5,11,14,9,270,93,360,0,2240,0.000000,0.00,0.00,0.00,113,423,0,2715,87,315,0,2106,57,405,0,1391,13,16,10,314
39899,KMDW,10,9,2005,53.760000,59.0,49.8,1290.2,44.050000,47.4,40.9,1057.2,48.250000,50.5,45.3,1157.9,70,86,55,1692,996.070000,997.5,994.9,23905.7,2,5,0,55,50.740000,56.4,45.8,1217.7,50.740000,56.4,45.8,1217.7,9,14,3,219,93,360,0,2250,0.000000,0.00,0.00,0.00,184,682,0,4419,43,119,0,1040,268,849,0,6447,10,16,3,255
39899,KMDW,10,10,2005,56.590000,62.6,50.0,1358.2,47.750000,50.9,45.0,1146.0,51.270000,53.5,47.4,1230.5,73,87,55,1757,996.860000,997.9,995.5,23924.7,52,100,2,1264,54.380000,61.8,46.3,1305.0,54.380000,61.8,46.3,1305.0,8,15,4,208,151,360,20,3630,0.000000,0.00,0.00,0.00,137,557,0,3293,71,295,0,1726,130,640,0,3136,9,17,5,237
39899,KMDW,10,11,2005,57.890000,60.8,56.0,1389.4,51.730000,55.4,49.9,1241.4,53.970000,55.7,52.1,1295.2,80,88,72,1927,997.890000,998.9,997.2,23949.4,94,100,57,2276,56.380000,59.1,54.1,1353.1,56.380000,59.1,54.1,1353.1,7,11,4,176,103,360,0,2490,0.000000,0.01,0.00,0.02,42,169,0,1015,42,168,0,1014,0,0,0,0,8,13,5,207
39899,KMDW,10,12,2005,59.530000,62.6,57.2,1428.8,54.450000,58.2,51.7,1306.8,56.330000,59.1,54.7,1352.0,83,94,68,2015,996.460000,997.2,995.9,23915.0,99,100,98,2389,59.100000,62.6,55.9,1418.3,59.100000,62.6,55.9,1418.3,4,7,1,109,161,360,0,3880,0.000000,0.00,0.00,0.00,66,255,0,1606,64,238,0,1552,4,36,0,103,5,8,1,128
39899,KMDW,10,13,2005,63.060000,71.6,55.4,1513.4,53.170000,58.5,48.2,1276.1,56.960000,59.7,53.4,1367.0,72,94,43,1746,995.650000,996.9,994.2,23895.7,81,100,27,1945,62.940000,71.6,54.9,1510.6,63.450000,75.8,54.9,1522.9,5,8,2,120,212,360,0,5100,0.000000,0.01,0.00,0.01,85,421,0,2041,65,305,0,1576,36,321,0,866,5,9,2,137
39899,KMDW,10,14,2005,64.130000,75.2,52.0,1539.0,48.130000,55.3,42.8,1155.1,54.610000,59.9,48.6,1310.7,59,88,31,1434,994.600000,996.9,991.9,23870.4,20,99,0,486,63.950000,75.2,51.4,1534.8,64.530000,76.1,51.4,1548.8,5,12,1,139,302,360,230,7270,0.000000,0.00,0.00,0.00,169,639,0,4077,43,126,0,1038,248,802,0,5973,6,14,1,158
39899,KMDW,10,15,2005,60.710000,68.0,51.8,1457.0,39.060000,49.8,26.6,937.5,49.700000,54.7,44.3,1192.8,48,69,21,1158,994.760000,996.4,993.1,23874.3,0,2,0,19,59.140000,67.6,48.9,1419.4,59.140000,67.6,48.9,1419.4,10,15,6,243,303,360,0,7290,0.000000,0.00,0.00,0.00,174,662,0,4179,37,109,0,894,273,901,0,6574,11,17,7,279
39899,KMDW,10,16,2005,53.270000,60.8,44.6,1278.4,40.260000,47.1,35.5,966.2,46.350000,50.2,40.4,1112.3,63,84,39,1516,997.680000,999.9,995.8,23944.3,11,30,0,280,51.200000,60.6,40.7,1228.9,51.200000,60.6,40.7,1228.9,6,10,3,149,241,360,0,5800,0.000000,0.00,0.00,0.00,150,581,0,3623,60,242,0,1460,184,647,0,4433,7,12,3,172
39899,KMDW,10,17,2005,59.390000,75.2,46.4,1425.3,46.500000,55.3,37.4,1116.1,51.650000,61.7,43.4,1239.5,64,86,39,1550,988.850000,995.6,983.6,23732.3,57,100,0,1379,58.240000,75.2,43.5,1397.7,58.970000,77.2,43.5,1415.3,8,15,1,198,242,360,0,5810,0.010000,0.06,0.00,0.12,63,328,0,1530,56,274,0,1360,15,103,0,363,9,17,1,230
39899,KMDW,10,18,2005,63.030000,71.6,50.0,1512.8,43.280000,51.4,37.4,1038.6,51.820000,57.4,45.4,1243.6,50,71,30,1207,989.510000,991.9,987.1,23748.2,5,25,0,124,62.580000,71.6,49.3,1501.9,62.810000,74.4,49.3,1507.5,6,14,3,145,199,360,0,4780,0.000000,0.00,0.00,0.00,162,622,0,3911,39,116,0,954,251,816,0,6036,7,16,3,168
39899,KMDW,10,19,2005,55.740000,63.1,51.8,1337.8,43.320000,47.8,39.1,1039.7,48.690000,53.4,45.5,1168.5,63,81,50,1530,991.880000,995.7,985.5,23805.2,58,95,20,1407,52.540000,62.1,47.7,1260.9,52.540000,62.1,47.7,1260.9,11,23,4,287,136,360,0,3270,0.000000,0.00,0.00,0.00,123,482,0,2963,74,269,0,1797,109,421,0,2623,13,26,5,330
39899,KMDW,10,20,2005,52.490000,53.6,50.0,1259.8,40.260000,43.9,33.7,966.2,45.830000,47.1,43.4,1100.0,63,71,50,1525,994.570000,996.2,993.9,23869.7,97,100,83,2329,49.500000,52.1,46.7,1188.1,49.500000,52.1,46.7,1188.1,8,13,1,202,109,360,0,2620,0.000000,0.00,0.00,0.00,78,340,0,1891,71,267,0,1711,14,126,0,351,9,15,1,231
39899,KMDW,10,21,2005,53.530000,57.2,51.5,1284.6,39.510000,44.1,35.5,948.2,46.190000,47.9,44.8,1108.6,59,71,44,1433,993.730000,994.9,992.4,23849.5,36,98,1,883,49.800000,54.1,47.0,1195.3,49.800000,54.1,47.0,1195.3,11,17,6,265,167,360,0,4020,0.000000,0.00,0.00,0.00,155,607,0,3736,39,126,0,946,241,814,0,5793,12,20,7,307
39899,KMDW,10,22,2005,50.040000,53.6,46.9,1201.0,40.810000,46.3,37.3,979.5,45.000000,47.7,42.5,1080.1,71,85,54,1714,989.230000,991.9,987.2,23741.6,93,100,72,2239,47.360000,52.7,41.1,1136.7,47.360000,52.7,41.1,1136.7,7,17,1,174,287,360,170,6910,0.010000,0.03,0.00,0.12,73,331,0,1764,66,283,0,1595,15,112,0,363,8,20,1,202
39899,KMDW,10,23,2005,42.190000,46.4,34.9,1012.5,35.730000,40.7,28.3,857.4,38.980000,42.9,32.0,935.4,78,85,66,1878,990.480000,992.6,988.6,23771.5,90,100,67,2171,37.720000,43.5,31.7,905.3,37.720000,43.5,31.7,905.3,7,14,0,174,290,360,0,6970,0.020000,0.06,0.00,0.40,42,160,0,1012,41,153,0,1004,0,18,0,22,8,16,0,201
39899,KMDW,10,24,2005,45.290000,48.2,41.0,1086.9,38.900000,42.7,37.3,933.6,42.020000,44.5,38.9,1008.4,78,87,66,1893,994.680000,995.7,993.0,23872.3,99,100,94,2376,39.080000,42.6,33.9,937.8,39.080000,42.6,33.9,937.8,11,18,8,281,323,360,0,7760,0.020000,0.04,0.00,0.36,39,157,0,936,38,157,0,930,0,15,0,15,13,21,9,327
39899,KMDW,10,25,2005,47.200000,51.8,42.8,1132.7,37.010000,41.5,31.9,888.3,42.040000,44.8,38.0,1008.9,68,81,50,1642,995.890000,997.4,994.5,23901.3,84,100,24,2022,41.420000,47.6,37.0,994.0,41.420000,47.6,37.0,994.0,12,16,6,293,194,360,0,4660,0.000000,0.00,0.00,0.00,69,307,0,1670,54,229,0,1301,46,584,0,1124,13,18,7,335
39899,KMDW,10,26,2005,45.530000,51.8,37.4,1092.6,33.960000,39.4,30.1,815.0,39.930000,43.1,34.3,958.4,65,79,43,1567,998.530000,1001.3,996.3,23964.8,90,100,77,2164,41.340000,49.4,32.1,992.2,41.340000,49.4,32.1,992.2,7,11,5,173,327,360,20,7850,0.000000,0.00,0.00,0.00,70,354,0,1701,61,267,0,1465,20,157,0,493,8,13,6,201
39899,KMDW,10,27,2005,46.190000,51.8,41.0,1108.5,38.000000,40.9,34.5,911.9,42.010000,44.8,39.3,1008.2,73,87,58,1771,1003.320000,1004.5,1001.5,24079.7,89,100,54,2150,43.930000,48.5,39.0,1054.2,43.930000,48.5,39.0,1054.2,4,11,1,107,197,360,0,4750,0.000000,0.01,0.00,0.05,31,120,0,764,31,120,0,764,0,0,0,0,5,13,1,123
39899,KMDW,10,28,2005,46.110000,57.2,35.6,1106.6,35.460000,40.7,30.0,851.0,40.750000,46.0,32.7,978.0,68,93,41,1639,1005.850000,1007.2,1004.5,24140.3,27,90,0,661,42.880000,57.2,32.3,1029.1,42.880000,57.2,32.3,1029.1,5,13,1,138,131,360,0,3150,0.000000,0.00,0.00,0.00,133,525,0,3199,49,215,0,1178,186,707,0,4483,6,15,1,159
39899,KMDW,10,29,2005,49.430000,60.8,39.2,1186.2,36.230000,45.0,33.7,869.4,42.700000,49.4,36.5,1024.8,62,83,36,1511,1005.380000,1007.5,1003.2,24129.0,7,38,0,180,46.890000,59.3,36.9,1125.3,46.890000,59.3,36.9,1125.3,6,12,2,157,259,360,170,6220,0.000000,0.00,0.00,0.00,142,580,0,3410,37,143,0,894,231,842,0,5548,7,14,2,177
39899,KMDW,10,30,2005,54.640000,64.4,44.0,1311.3,36.440000,47.8,31.3,874.6,45.260000,52.4,37.4,1086.3,51,66,36,1238,999.510000,1003.2,996.1,23988.2,68,99,17,1634,52.280000,63.4,40.2,1254.6,52.280000,63.4,40.2,1254.6,9,20,1,236,282,360,190,6790,0.000000,0.00,0.00,0.00,123,499,0,2970,49,203,0,1194,165,726,0,3970,11,23,1,271
39899,KMDW,10,31,2005,55.460000,59.0,51.8,1331.0,48.920000,52.9,47.9,1174.1,51.290000,52.3,48.9,1231.0,79,92,68,1903,994.870000,996.9,992.6,23876.9,99,100,96,2385,52.600000,55.9,48.5,1262.3,52.600000,55.9,48.5,1262.3,10,21,1,254,304,360,200,7300,0.020000,0.10,0.00,0.49,38,175,0,920,38,174,0,919,0,3,0,3,12,24,1,292
39899,KMDW,11,1,2005,49.530000,53.6,41.7,1188.7,38.750000,47.3,33.7,930.1,43.780000,47.9,38.8,1050.7,67,87,50,1629,994.080000,995.6,992.4,23858.0,53,100,5,1289,46.490000,52.7,39.0,1115.7,46.490000,52.7,39.0,1115.7,6,14,1,165,296,360,180,7110,0.000000,0.01,0.00,0.01,123,547,0,2957,41,211,0,999,180,807,0,4321,8,16,1,193
39899,KMDW,11,2,2005,55.030000,64.4,46.1,1320.7,36.890000,46.6,30.2,885.3,45.720000,52.3,39.9,1097.3,52,67,29,1262,994.720000,998.2,991.1,23873.3,2,7,0,57,51.130000,63.4,38.9,1227.2,51.130000,63.4,38.9,1227.2,13,20,3,315,281,360,190,6760,0.000000,0.00,0.00,0.00,134,550,0,3239,34,135,0,833,228,817,0,5492,15,23,3,362
39899,KMDW,11,3,2005,61.860000,69.8,53.6,1484.7,41.910000,49.5,35.6,1005.9,50.960000,55.4,46.4,1223.1,49,63,30,1191,988.410000,991.6,982.7,23721.9,71,100,34,1704,60.170000,69.8,50.4,1444.0,60.170000,69.8,50.4,1444.0,12,21,4,288,252,360,0,6050,0.000000,0.00,0.00,0.00,83,332,0,2009,63,258,0,1524,52,331,0,1251,13,24,5,332
39899,KMDW,11,4,2005,61.740000,69.8,55.2,1481.7,41.500000,52.6,33.8,996.0,50.710000,55.2,47.9,1217.0,49,71,28,1176,984.960000,987.9,981.8,23639.1,52,99,2,1263,60.250000,69.8,51.6,1446.0,60.250000,69.8,51.6,1446.0,9,15,4,237,256,360,0,6160,0.000000,0.00,0.00,0.00,129,537,0,3117,34,107,0,826,219,808,0,5279,11,17,5,276
39899,KMDW,11,5,2005,55.980000,62.8,51.8,1343.4,50.800000,60.7,44.5,1219.2,52.860000,61.2,47.8,1268.6,83,94,73,1999,985.990000,988.6,979.4,23663.8,59,99,7,1426,53.810000,61.8,47.3,1291.4,53.810000,61.8,47.3,1291.4,8,16,3,198,110,360,0,2660,0.010000,0.09,0.00,0.31,89,423,0,2143,50,222,0,1220,88,475,0,2126,9,18,3,228
39899,KMDW,11,6,2005,51.710000,61.3,46.4,1241.0,45.000000,58.9,37.3,1080.1,47.950000,59.3,42.9,1150.8,78,94,58,1888,987.610000,997.5,976.2,23702.6,99,100,96,2386,47.360000,61.1,39.2,1136.6,47.360000,61.1,39.2,1136.6,11,21,4,276,278,360,180,6680,0.010000,0.05,0.00,0.14,52,260,0,1248,49,238,0,1194,4,43,0,105,13,24,5,319
